"Date","Team","Opponent","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","Def2ptRebounds","Def2ptReboundPct","Def3ptRebounds","Def3ptReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","Off2ptRebounds","Off2ptReboundPct","Off3ptRebounds","Off3ptReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct"
"2015-11-14","GSW","BKN","43:45",3,3,0,0,3,0.08108108108108109,0,0,0.061224489795918366,0,0,0,0,0,0,0,0,0,0,0.21428571428571427,0,0,0,0,0,0,0
"2015-11-12","GSW","MIN","37:42",5,5,0,0,4,0.14285714285714285,1,0.16666666666666666,0.14705882352941177,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.09090909090909091,0.16666666666666666,0,0,0,0,0,0
"2015-11-11","GSW","MEM","34:30",5,5,0,0,3,0.125,2,0.2222222222222222,0.15151515151515152,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.125,0.4,0,0,0,0,0,0
"2015-11-09","GSW","DET","36:50",5,4,0,0,4,0.14814814814814814,0,0,0.1111111111111111,1,0,0,1,0.03333333333333333,0,0,0.02564102564102564,0.16666666666666666,0,0.3333333333333333,0,0,0,0.125,0,0,0
"2015-11-07","GSW","SAC","39:08",6,5,0,0,4,0.14814814814814814,1,0.08333333333333333,0.1282051282051282,1,0,0,1,0.05555555555555555,0,0,0.023809523809523808,0,0.125,0.2222222222222222,0.08333333333333333,0,0,0.16666666666666666,0,0,0
"2015-11-06","GSW","DEN","34:39",7,7,0,0,6,0.1935483870967742,1,0.14285714285714285,0.18421052631578946,0,0,0,0,0,0,0,0,0,0.3,0.3333333333333333,0,1,0,0,0,0,0
"2015-11-04","GSW","LAC","32:39",5,5,0,0,3,0.14285714285714285,2,0.25,0.1724137931034483,0,0,0,0,0,0,0,0,0.2,0.2222222222222222,0,0.3333333333333333,0,0,0,0,0,0
"2015-11-02","GSW","MEM","28:24",3,2,0,0,1,0.03125,1,0.07692307692307693,0.044444444444444446,1,0,0,1,0.0625,0,0,0.04,0,0.06666666666666667,0,0.125,0,0,0.2,0,0,0
"2015-10-31","GSW","NOP","35:38",4,4,0,0,4,0.14285714285714285,0,0,0.10526315789473684,0,0,0,0,0,0,0,0,0.07692307692307693,0.25,0.14285714285714285,0,0,0,0,0,0,0
"2015-10-30","GSW","HOU","27:24",7,7,0,0,4,0.2,3,0.3,0.23333333333333334,0,0,0,0,0,0,0,0,0.18181818181818182,0,0.6666666666666666,0.25,0.5,0,0,0,0,0
"2015-10-27","GSW","NOP","35:37",6,3,0,0,3,0.13043478260869565,0,0,0.0967741935483871,3,0,0,2,0.09090909090909091,1,0.058823529411764705,0.07692307692307693,0.5,0.07692307692307693,0,0,0,0.14285714285714285,0.1,0,0.07142857142857142,0
"2017-04-12","GSW","LAL","28:28",5,5,0,0,5,0.21739130434782608,0,0,0.1724137931034483,0,0,0,0,0,0,0,0,0.25,0.1,0.4,0,0,0,0,0,0,0
"2017-04-10","GSW","UTA","29:57",4,3,0,0,1,0.047619047619047616,2,0.14285714285714285,0.08571428571428572,1,0,0,0,0,1,0.1111111111111111,0.05,0,0,0.25,0.09090909090909091,0.3333333333333333,0,0,0,0.1111111111111111,0
"2017-04-05","GSW","PHX","35:12",4,4,0,0,2,0.06060606060606061,2,0.125,0.08163265306122448,0,0,0,0,0,0,0,0,0.06666666666666667,0.125,0,0.1,0.16666666666666666,0,0,0,0,0
"2017-04-04","GSW","MIN","29:53",3,3,0,0,2,0.1,1,0.09090909090909091,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0.2,0,0.25,0,0,0,0,0
"2017-04-02","GSW","WAS","35:34",1,1,0,0,0,0,1,0.07692307692307693,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
"2017-03-31","GSW","HOU","34:46",7,4,0,0,3,0.13043478260869565,1,0.058823529411764705,0.1,3,0,0,2,0.08333333333333333,1,0.07142857142857142,0.07894736842105263,0.0625,0.3333333333333333,0,0.07692307692307693,0,0,0.2857142857142857,0,0.08333333333333333,0
"2017-03-29","GSW","SAS","35:08",4,3,0,0,2,0.07407407407407407,1,0.1111111111111111,0.08333333333333333,1,0,0,1,0.041666666666666664,0,0,0.02857142857142857,0,0,0.18181818181818182,0.125,0,0,0.16666666666666666,0,0,0
"2017-03-28","GSW","HOU","33:26",10,8,0,0,3,0.2,5,0.2777777777777778,0.24242424242424243,2,0,0,0,0,2,0.08333333333333333,0.0625,0.3333333333333333,0,0,0.25,0.3333333333333333,0,0,0,0.05555555555555555,0.16666666666666666
"2017-03-26","GSW","MEM","36:19",1,1,0,0,0,0,1,0.09090909090909091,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
"2017-03-24","GSW","SAC","33:14",7,6,0,0,4,0.19047619047619047,2,0.3333333333333333,0.2222222222222222,1,0,0,0,0,1,0.05555555555555555,0.030303030303030304,0,0.375,0.1111111111111111,0.4,0,0,0,0,0.06666666666666667,0
"2017-03-21","GSW","DAL","29:45",5,4,0,0,2,0.09090909090909091,2,0.2222222222222222,0.12903225806451613,1,0,0,0,0,1,0.09090909090909091,0.045454545454545456,0,0,0.2222222222222222,0.3333333333333333,0,0,0,0,0.125,0
"2017-03-20","GSW","OKC","29:53",4,4,0,0,2,0.1111111111111111,2,0.16666666666666666,0.13333333333333333,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0.2,0,0,0,0,0,0
"2017-03-18","GSW","MIL","30:17",4,4,0,0,3,0.12,1,0.08333333333333333,0.10810810810810811,0,0,0,0,0,0,0,0,0.2,0,0.14285714285714285,0.1,0,0,0,0,0,0
"2017-03-16","GSW","ORL","28:07",1,1,0,0,1,0.047619047619047616,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0
"2017-03-14","GSW","PHI","37:25",6,4,0,0,2,0.07692307692307693,2,0.2,0.1111111111111111,2,0,0,1,0.034482758620689655,1,0.07142857142857142,0.046511627906976744,0.08333333333333333,0.1,0,0.2222222222222222,0,0.06666666666666667,0,0,0.07692307692307693,0
"2017-03-10","GSW","MIN","35:18",6,3,0,0,2,0.06896551724137931,1,0.16666666666666666,0.08571428571428572,3,0,0,1,0.05,2,0.15384615384615385,0.09090909090909091,0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0,0,0.25,0,0.18181818181818182,0
"2017-03-08","GSW","BOS","35:20",5,2,0,0,1,0.047619047619047616,1,0.07142857142857142,0.05714285714285714,3,0,0,2,0.1111111111111111,1,0.05555555555555555,0.08333333333333333,0,0.125,0,0.07692307692307693,0,0.14285714285714285,0,0.14285714285714285,0.06666666666666667,0
"2017-03-06","GSW","ATL","34:31",4,3,0,0,3,0.15789473684210525,0,0,0.10714285714285714,1,0,0,1,0.08333333333333333,0,0,0.030303030303030304,0.125,0.2857142857142857,0,0,0,0,0,0.25,0,0
"2017-03-05","GSW","NYK","36:51",8,6,0,0,2,0.07692307692307693,4,0.36363636363636365,0.16216216216216217,2,0,0,1,0.05555555555555555,1,0.07142857142857142,0.0625,0,0.09090909090909091,0.2,0.2222222222222222,1,0.09090909090909091,0,0,0,0.16666666666666666
"2017-03-02","GSW","CHI","35:28",6,5,0,0,4,0.16666666666666666,1,0.16666666666666666,0.16666666666666666,1,0,0,1,0.043478260869565216,0,0,0.025,0,0.2222222222222222,0.18181818181818182,0.3333333333333333,0,0,0.5,0,0,0
"2017-02-28","GSW","WAS","34:14",7,3,0,0,2,0.09523809523809523,1,0.1,0.0967741935483871,4,0,0,3,0.16666666666666666,1,0.06666666666666667,0.12121212121212122,0.08333333333333333,0,0.2,0.125,0,0.25,0,0.2,0.09090909090909091,0
"2017-02-27","GSW","PHI","34:48",4,2,0,0,2,0.14285714285714285,0,0,0.0625,2,0,0,0,0,2,0.1,0.05128205128205128,0.2222222222222222,0,0,0,0,0,0,0,0,0.5
"2017-02-25","GSW","BKN","34:55",5,4,0,0,0,0,4,0.26666666666666666,0.10526315789473684,1,0,0,0,0,1,0.06666666666666667,0.023255813953488372,0,0,0,0.36363636363636365,0,0,0,0,0.07142857142857142,0
"2017-02-23","GSW","LAC","32:11",7,6,1,0.14285714285714285,3,0.12,2,0.15384615384615385,0.13157894736842105,1,0,0,1,0.08333333333333333,0,0,0.045454545454545456,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.16666666666666666,0,0,0.2,0,0,0
"2017-02-15","GSW","SAC","30:03",6,6,0,0,1,0.043478260869565216,5,0.38461538461538464,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.4,0.3333333333333333,0,0,0,0,0
"2017-02-13","GSW","DEN","26:42",2,1,0,0,1,0.0625,0,0,0.037037037037037035,1,0,0,0,0,1,0.0625,0.037037037037037035,0,0,0.5,0,0,0,0,0,0.08333333333333333,0
"2017-02-11","GSW","OKC","33:54",8,5,0,0,2,0.125,3,0.2,0.16129032258064516,3,0,0,3,0.17647058823529413,0,0,0.10714285714285714,0.4,0,0,0.3,0,0,0.3333333333333333,0.25,0,0
"2017-02-10","GSW","MEM","34:52",4,4,0,0,2,0.08333333333333333,2,0.2,0.11764705882352941,0,0,0,0,0,0,0,0,0.1111111111111111,0,0.2,0.2,0,0,0,0,0,0
"2017-02-08","GSW","CHI","28:12",1,1,0,0,1,0.041666666666666664,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
"2017-02-04","GSW","SAC","41:45",4,4,0,0,1,0.045454545454545456,3,0.2,0.10810810810810811,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0.2,0.2,0,0,0,0,0
"2017-02-02","GSW","LAC","37:26",3,2,0,0,2,0.1111111111111111,0,0,0.07142857142857142,1,0,0,0,0,1,0.05555555555555555,0.02702702702702703,0,0,0.5,0,0,0,0,0,0.07692307692307693,0
"2017-02-01","GSW","CHA","30:16",5,4,0,0,1,0.05555555555555555,3,0.21428571428571427,0.125,1,0,0,0,0,1,0.06666666666666667,0.03571428571428571,0.14285714285714285,0,0,0.23076923076923078,0,0,0,0,0.07692307692307693,0
"2017-01-28","GSW","LAC","28:57",9,9,0,0,4,0.19047619047619047,5,0.4166666666666667,0.2727272727272727,0,0,0,0,0,0,0,0,0.375,0,0.09090909090909091,0.375,0.5,0,0,0,0,0
"2017-01-25","GSW","CHA","36:16",2,2,0,0,1,0.03571428571428571,1,0.1,0.05263157894736842,0,0,0,0,0,0,0,0,0.07142857142857142,0,0,0.1111111111111111,0,0,0,0,0,0
"2017-01-23","GSW","MIA","36:31",9,9,0,0,8,0.32,1,0.1,0.2571428571428571,0,0,0,0,0,0,0,0,0.2857142857142857,0.2222222222222222,0.4444444444444444,0,1,0,0,0,0,0
"2017-01-22","GSW","ORL","29:33",4,3,0,0,1,0.047619047619047616,2,0.16666666666666666,0.09090909090909091,1,0,0,0,0,1,0.07142857142857142,0.038461538461538464,0,0,0.14285714285714285,0.125,0.25,0,0,0,0,0.3333333333333333
"2017-01-20","GSW","HOU","32:57",1,1,0,0,0,0,1,0.047619047619047616,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0,0,0,0,0
"2017-01-18","GSW","OKC","34:11",4,4,0,0,3,0.13043478260869565,1,0.06666666666666667,0.10526315789473684,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.25,0.07142857142857142,0,0,0,0,0,0
"2017-01-16","GSW","CLE","30:55",2,2,0,0,1,0.05,1,0.0625,0.05555555555555555,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.2,0,0,0,0,0
"2017-01-12","GSW","DET","29:51",2,2,0,0,1,0.07692307692307693,1,0.08333333333333333,0.08,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.1,0,0,0,0,0,0
"2017-01-10","GSW","MIA","35:43",8,7,0,0,3,0.13636363636363635,4,0.21052631578947367,0.17073170731707318,1,0,0,1,0.047619047619047616,0,0,0.02857142857142857,0,0.2,0.16666666666666666,0.23076923076923078,0.16666666666666666,0.1,0,0,0,0
"2017-01-08","GSW","SAC","37:06",4,2,0,0,2,0.1111111111111111,0,0,0.07142857142857142,2,0,0,2,0.10526315789473684,0,0,0.05555555555555555,0,0.3333333333333333,0,0,0,0.16666666666666666,0,0.1111111111111111,0,0
"2017-01-06","GSW","MEM","42:13",3,3,1,0.5,0,0,2,0.11764705882352941,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0,0,0,0,0,0
"2017-01-04","GSW","POR","35:55",7,6,0,0,2,0.09523809523809523,4,0.4,0.1935483870967742,1,0,0,0,0,1,0.058823529411764705,0.03333333333333333,0,0.2,0.25,0.4,0,0,0,0,0.07692307692307693,0
"2017-01-02","GSW","DEN","35:03",3,3,0,0,1,0.04,2,0.10526315789473684,0.06818181818181818,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0.14285714285714285,0,0,0,0,0,0
"2016-12-30","GSW","DAL","30:09",4,4,0,0,2,0.1111111111111111,2,0.15384615384615385,0.12903225806451613,0,0,0,0,0,0,0,0,0,0.125,0.16666666666666666,0.09090909090909091,0.5,0,0,0,0,0
"2016-12-28","GSW","TOR","36:19",7,6,0,0,5,0.14705882352941177,1,0.07142857142857142,0.125,1,0,0,0,0,1,0.125,0.037037037037037035,0.09090909090909091,0.09090909090909091,0.25,0.09090909090909091,0,0,0,0,0.125,0
"2016-12-25","GSW","CLE","37:20",3,3,0,0,2,0.06666666666666667,1,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0,0,0,0.06666666666666667,0,0.14285714285714285,0.09090909090909091,0,0,0,0,0,0
"2016-12-23","GSW","DET","35:00",3,3,0,0,2,0.15384615384615385,1,0.07692307692307693,0.11538461538461539,0,0,0,0,0,0,0,0,0,0,0.4,0.08333333333333333,0,0,0,0,0,0
"2016-12-22","GSW","BKN","32:58",2,2,0,0,1,0.06666666666666667,1,0.058823529411764705,0.0625,0,0,0,0,0,0,0,0,0,0,0.5,0.0625,0,0,0,0,0,0
"2016-12-20","GSW","UTA","30:13",3,3,0,0,1,0.0625,2,0.14285714285714285,0.1,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.16666666666666666,0,0,0,0,0,0
"2016-12-17","GSW","POR","27:14",3,3,0,0,1,0.05555555555555555,2,0.18181818181818182,0.10344827586206896,0,0,0,0,0,0,0,0,0,0.125,0,0.2,0,0,0,0,0,0
"2016-12-15","GSW","NYK","33:50",10,9,0,0,7,0.2413793103448276,2,0.18181818181818182,0.225,1,0,0,1,0.047619047619047616,0,0,0.02631578947368421,0.2857142857142857,0.2857142857142857,0.125,0.2222222222222222,0,0.1,0,0,0,0
"2016-12-13","GSW","NOP","34:07",4,2,0,0,1,0.0625,1,0.08333333333333333,0.07142857142857142,2,0,0,0,0,2,0.16666666666666666,0.05405405405405406,0.1111111111111111,0,0,0.09090909090909091,0,0,0,0,0.25,0
"2016-12-11","GSW","MIN","31:35",4,3,0,0,2,0.11764705882352941,1,0.1,0.1111111111111111,1,0,0,1,0.058823529411764705,0,0,0.03571428571428571,0.14285714285714285,0.25,0,0.25,0,0,0,0.14285714285714285,0,0
"2016-12-10","GSW","MEM","30:35",8,6,0,0,1,0.05263157894736842,5,0.45454545454545453,0.2,2,0,0,2,0.09523809523809523,0,0,0.06060606060606061,0,0,0.2,0.4444444444444444,0.5,0.08333333333333333,0.125,0,0,0
"2016-12-08","GSW","UTA","35:34",5,5,0,0,1,0.08333333333333333,4,0.18181818181818182,0.14705882352941177,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2,0.14285714285714285,0,0,0,0,0
"2016-12-07","GSW","LAC","33:17",4,4,0,0,2,0.08333333333333333,2,0.14285714285714285,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.1111111111111111,0.2,0,0,0,0,0
"2016-12-05","GSW","IND","29:10",4,4,0,0,3,0.14285714285714285,1,0.16666666666666666,0.14814814814814814,0,0,0,0,0,0,0,0,0.5,0,0.14285714285714285,0.25,0,0,0,0,0,0
"2016-12-03","GSW","PHX","29:51",2,2,0,0,0,0,2,0.14285714285714285,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.125,0.16666666666666666,0,0,0,0,0
"2016-12-01","GSW","HOU","38:23",3,2,0,0,1,0.0625,1,0.05263157894736842,0.05714285714285714,1,0,0,0,0,1,0.05,0.02564102564102564,0.125,0,0,0.07142857142857142,0,0,0,0,0,0.2
"2016-11-28","GSW","ATL","38:14",3,3,0,0,1,0.043478260869565216,2,0.1111111111111111,0.07317073170731707,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0.13333333333333333,0,0,0,0,0,0
"2016-11-26","GSW","MIN","37:09",8,7,0,0,3,0.15,4,0.23529411764705882,0.1891891891891892,1,0,0,1,0.07692307692307693,0,0,0.047619047619047616,0,0.375,0,0.21428571428571427,0.3333333333333333,0.25,0,0,0,0
"2016-11-25","GSW","LAL","35:36",5,3,0,0,3,0.09375,0,0,0.06818181818181818,2,0,0,1,0.058823529411764705,1,0.08333333333333333,0.06896551724137931,0.18181818181818182,0.0625,0,0,0,0,0.2,0,0.09090909090909091,0
"2016-11-23","GSW","LAL","28:44",5,5,0,0,3,0.1111111111111111,2,0.3333333333333333,0.15151515151515152,0,0,0,0,0,0,0,0,0.09090909090909091,0.08333333333333333,0.25,0.25,0.5,0,0,0,0,0
"2016-11-21","GSW","IND","29:30",6,4,0,0,3,0.11538461538461539,1,0.1111111111111111,0.11428571428571428,2,0,0,1,0.08333333333333333,1,0.058823529411764705,0.06896551724137931,0,0.14285714285714285,0.15384615384615385,0,0.5,0,0,0.25,0.07692307692307693,0
"2016-11-19","GSW","MIL","34:42",5,5,0,0,3,0.13636363636363635,2,0.3333333333333333,0.17857142857142858,0,0,0,0,0,0,0,0,0.1111111111111111,0.18181818181818182,0,0.3333333333333333,0,0,0,0,0,0
"2016-11-18","GSW","BOS","36:18",3,3,0,0,1,0.043478260869565216,2,0.1111111111111111,0.07317073170731707,0,0,0,0,0,0,0,0,0.1,0,0,0.15384615384615385,0,0,0,0,0,0
"2016-11-16","GSW","TOR","37:22",3,1,0,0,1,0.045454545454545456,0,0,0.029411764705882353,2,0,0,2,0.11764705882352941,0,0,0.05555555555555555,0.16666666666666666,0,0,0,0,0.2857142857142857,0,0,0,0
"2016-11-13","GSW","PHX","36:47",6,6,0,0,3,0.14285714285714285,3,0.23076923076923078,0.17647058823529413,0,0,0,0,0,0,0,0,0.125,0.25,0,0.25,0,0,0,0,0,0
"2016-11-10","GSW","DEN","29:56",5,4,0,0,2,0.08695652173913043,2,0.15384615384615385,0.1111111111111111,1,0,0,1,0.06666666666666667,0,0,0.04,0,0.14285714285714285,0.14285714285714285,0.15384615384615385,0,0.2,0,0,0,0
"2016-11-09","GSW","DAL","30:50",3,3,0,0,2,0.1111111111111111,1,0.08333333333333333,0.1,0,0,0,0,0,0,0,0,0,0.1,0.2,0.09090909090909091,0,0,0,0,0,0
"2016-11-07","GSW","NOP","35:39",5,2,0,0,1,0.045454545454545456,1,0.08333333333333333,0.058823529411764705,3,0,0,1,0.05,2,0.16666666666666666,0.09375,0,0.16666666666666666,0,0.1111111111111111,0,0.25,0,0,0.25,0
"2016-11-04","GSW","LAL","31:06",8,8,0,0,4,0.26666666666666666,4,0.25,0.25806451612903225,0,0,0,0,0,0,0,0,0.3333333333333333,0.25,0.25,0.23076923076923078,0.3333333333333333,0,0,0,0,0
"2016-11-03","GSW","OKC","30:03",1,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-11-01","GSW","POR","29:29",4,3,0,0,1,0.05263157894736842,2,0.1111111111111111,0.08108108108108109,1,0,0,0,0,1,0.09090909090909091,0.037037037037037035,0,0,0.2,0.14285714285714285,0,0,0,0,0.1111111111111111,0
"2016-10-30","GSW","PHX","34:13",1,1,0,0,0,0,1,0.14285714285714285,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0
"2016-10-28","GSW","NOP","34:04",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0625,0.02857142857142857,0,0,0,0,0,0,0,0,0,0.2
"2016-10-25","GSW","SAS","34:06",3,3,0,0,3,0.11538461538461539,0,0,0.09375,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0
