"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtsMade","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2016-12-30","GSW","DAL","30:09",59,14,2,6,0.3333333333333333,3,6,0.5,0.5,1,4,0,9,0,1,1,1,0.5,0.5234791666666666,0.5416666666666666,0.5384615384615384,0,2,0.3333333333333333,0,0,20.000000000000004
"2017-01-02","GSW","DEN","35:03",77,22,5,9,0.5555555555555556,3,9,0.3333333333333333,0.3333333333333333,3,4,6,6,3,0.4,0.4,0.6666666666666666,0.5,0.4757444444444444,0.5277777777777778,0.5789473684210527,0,0,0,0,0,25.58139534883721
"2017-01-04","GSW","POR","35:55",79,35,7,12,0.5833333333333334,5,13,0.38461538461538464,0.4166666666666667,6,2,12,15,0,0.14285714285714285,0.14285714285714285,1,0.52,0.49110208333333333,0.58,0.603448275862069,0,1,0.08333333333333333,1,0.07692307692307693,39.534883720930225
"2017-01-06","GSW","MEM","42:13",87,40,10,14,0.7142857142857143,5,13,0.38461538461538464,0.38461538461538464,5,6,14,9,6,0.3,0.3,0.6,0.48148148148148145,0.4965703703703704,0.6481481481481481,0.7142857142857143,0,0,0,0,0,34.78260869565217
"2017-01-08","GSW","SAC","37:06",82,30,6,11,0.5454545454545454,5,11,0.45454545454545453,0.45454545454545453,3,6,6,15,0,0.5,0.5,1,0.5,0.5330340909090908,0.6136363636363636,0.625,0,0,0,0,0,28.723404255319146
"2017-01-10","GSW","MIA","35:43",77,24,4,10,0.4,4,11,0.36363636363636365,0.36363636363636365,4,2,6,3,9,0.25,0.25,0.25,0.5238095238095238,0.49816190476190475,0.47619047619047616,0.5,0,2,0.2,0,0,31.707317073170728
"2017-01-12","GSW","DET","29:51",68,24,6,8,0.75,3,9,0.3333333333333333,0.3333333333333333,3,4,8,3,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.5259088235294118,0.6176470588235294,0.6666666666666666,0,1,0.125,0,0,34.666666666666664
"2017-01-16","GSW","CLE","30:55",69,20,2,8,0.25,5,12,0.4166666666666667,0.4166666666666667,1,4,0,12,3,1,1,0.8,0.6,0.48551,0.475,0.47619047619047616,0,0,0,0,0,30.379746835443036
"2017-01-18","GSW","OKC","34:11",77,24,7,13,0.5384615384615384,2,6,0.3333333333333333,0.4,4,8,6,0,6,0.5714285714285714,0.5714285714285714,0,0.3157894736842105,0.5718555555555556,0.5263157894736842,0.5714285714285714,0,2,0.15384615384615385,0,0,27.586206896551726
"2017-01-20","GSW","HOU","32:57",72,24,3,7,0.42857142857142855,5,11,0.45454545454545453,0.45454545454545453,3,2,4,9,6,0.3333333333333333,0.3333333333333333,0.6,0.6111111111111112,0.5053416666666667,0.5833333333333334,0.5714285714285714,0,0,0,0,0,27.272727272727273
"2017-01-22","GSW","ORL","29:33",65,27,1,2,0.5,7,13,0.5384615384615384,0.5384615384615384,4,0,2,6,15,0,0,0.2857142857142857,0.8666666666666667,0.5194433333333334,0.7666666666666667,0.7941176470588235,0,0,0,1,0.07692307692307693,26.31578947368421
"2017-01-23","GSW","MIA","36:31",76,21,4,10,0.4,3,9,0.3333333333333333,0.3333333333333333,4,0,8,0,9,0,0,0,0.47368421052631576,0.5298236842105263,0.4473684210526316,0.4772727272727273,0,1,0.1,0,0,30.12048192771084
"2017-01-25","GSW","CHA","36:16",76,28,5,11,0.45454545454545453,6,12,0.5,0.5454545454545454,0,0,10,6,12,0,0,0.3333333333333333,0.5217391304347826,0.5179022727272727,0.6086956521739131,0.6086956521739131,0,2,0.18181818181818182,0,0,32.92682926829268
"2017-01-28","GSW","LAC","28:57",62,43,6,8,0.75,9,15,0.6,0.6153846153846154,4,6,6,15,12,0.5,0.5,0.5555555555555556,0.6521739130434783,0.5473404761904762,0.8478260869565217,0.8958333333333334,0,0,0,0,0,38.80597014925373
"2017-02-01","GSW","CHA","30:16",64,39,3,5,0.6,11,15,0.7333333333333333,0.7333333333333333,0,0,6,18,15,0,0,0.5454545454545454,0.75,0.519385,0.975,0.975,0,0,0,0,0,29.577464788732396
"2017-02-02","GSW","LAC","37:26",81,29,8,13,0.6153846153846154,3,10,0.3,0.3,4,8,8,6,3,0.5,0.5714285714285714,0.6666666666666666,0.43478260869565216,0.4998739130434782,0.5434782608695652,0.58,2,1,0.07692307692307693,0,0,29.166666666666664
"2017-02-04","GSW","SAC","41:45",84,35,3,6,0.5,8,14,0.5714285714285714,0.5714285714285714,5,0,6,12,12,0,0,0.5,0.7,0.45980499999999996,0.75,0.7291666666666666,0,0,0,1,0.07142857142857142,28.40909090909091
"2017-02-08","GSW","CHI","28:12",60,13,4,7,0.5714285714285714,1,4,0.25,0.25,2,2,6,3,0,0.25,0.25,1,0.36363636363636365,0.48100909090909094,0.5,0.5416666666666666,0,1,0.14285714285714285,0,0,21.538461538461537
"2017-02-10","GSW","MEM","34:52",70,18,4,7,0.5714285714285714,2,6,0.3333333333333333,0.3333333333333333,4,4,4,6,0,0.5,0.5,1,0.46153846153846156,0.5444307692307693,0.5384615384615384,0.5625,0,0,0,0,0,23.287671232876708
"2017-02-11","GSW","OKC","33:54",73,26,5,8,0.625,4,11,0.36363636363636365,0.4444444444444444,4,0,10,6,6,0,0,0.5,0.5789473684210527,0.5170676470588236,0.5789473684210527,0.6190476190476191,0,2,0.25,1,0.09090909090909091,26.25
"2017-02-13","GSW","DEN","26:42",60,11,3,7,0.42857142857142855,1,11,0.09090909090909091,0.09090909090909091,2,2,4,0,3,0.3333333333333333,0.3333333333333333,0,0.6111111111111112,0.4920861111111111,0.25,0.2894736842105263,0,0,0,0,0,32.25806451612903
"2017-02-15","GSW","SAC","30:03",62,13,2,6,0.3333333333333333,2,8,0.25,0.25,3,2,2,3,3,0.5,0.5,0.5,0.5714285714285714,0.47833571428571425,0.35714285714285715,0.40625,0,2,0.3333333333333333,0,0,28.35820895522388
"2017-02-23","GSW","LAC","32:11",71,35,4,6,0.6666666666666666,6,10,0.6,0.6,9,0,8,6,12,0,0,0.3333333333333333,0.625,0.50190625,0.8125,0.8333333333333334,0,0,0,0,0,30.37974683544304
"2017-02-25","GSW","BKN","34:55",79,27,4,11,0.36363636363636365,5,10,0.5,0.5,4,2,6,12,3,0.25,0.25,0.8,0.47619047619047616,0.4918833333333333,0.5476190476190477,0.6136363636363636,0,0,0,0,0,28.26086956521739
"2017-02-27","GSW","PHI","34:48",77,19,7,12,0.5833333333333334,0,11,0,0,5,10,4,0,0,0.7142857142857143,0.7142857142857143,0,0.4782608695652174,0.5495369565217392,0.30434782608695654,0.38,0,0,0,0,0,30.526315789473685
"2017-02-28","GSW","WAS","34:14",73,25,7,11,0.6363636363636364,2,9,0.2222222222222222,0.2222222222222222,5,8,6,6,0,0.5714285714285714,0.5714285714285714,1,0.45,0.5133300000000001,0.5,0.5434782608695652,0,2,0.18181818181818182,0,0,32.94117647058824
"2017-03-02","GSW","CHI","35:28",73,23,8,16,0.5,2,11,0.18181818181818182,0.2,1,6,10,6,0,0.375,0.42857142857142855,1,0.4074074074074074,0.505058,0.4074074074074074,0.4107142857142857,2,1,0.0625,0,0,37.34939759036145
"2017-03-05","GSW","NYK","36:51",72,31,6,11,0.5454545454545454,5,13,0.38461538461538464,0.4166666666666667,4,2,10,3,12,0.16666666666666666,0.16666666666666666,0.2,0.5416666666666666,0.5287760869565217,0.5625,0.5740740740740741,0,1,0.09090909090909091,0,0,34.93975903614458
"2017-03-06","GSW","ATL","34:31",75,24,2,5,0.4,6,15,0.4,0.4,2,2,2,12,6,0.5,0.5,0.6666666666666666,0.75,0.54476,0.55,0.5714285714285714,0,0,0,0,0,27.380952380952383
"2017-03-08","GSW","BOS","35:20",70,23,6,7,0.8571428571428571,2,9,0.2222222222222222,0.2222222222222222,5,4,8,0,6,0.3333333333333333,0.4,0,0.5625,0.4963625,0.5625,0.6388888888888888,2,0,0,0,0,27.5
"2017-03-10","GSW","MIN","35:18",73,26,9,19,0.47368421052631576,1,8,0.125,0.125,5,4,14,0,3,0.2222222222222222,0.2222222222222222,0,0.2962962962962963,0.5291018518518519,0.3888888888888889,0.4482758620689655,0,1,0.05263157894736842,0,0,42.16867469879518
"2017-03-14","GSW","PHI","37:25",86,29,3,10,0.3,5,13,0.38461538461538464,0.38461538461538464,8,4,2,9,6,0.6666666666666666,0.6666666666666666,0.6,0.5652173913043478,0.49298260869565214,0.45652173913043476,0.5370370370370371,0,0,0,0,0,31.63265306122449
"2017-03-16","GSW","ORL","28:07",62,25,6,8,0.75,2,7,0.2857142857142857,0.3333333333333333,7,4,8,6,0,0.3333333333333333,0.3333333333333333,1,0.4666666666666667,0.5161749999999999,0.6,0.6944444444444444,0,0,0,0,0,28.787878787878785
"2017-03-18","GSW","MIL","30:17",60,28,3,5,0.6,6,8,0.75,0.75,4,2,4,12,6,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6153846153846154,0.5572192307692307,0.9230769230769231,0.9333333333333333,0,1,0.2,0,0,28.125
"2017-03-20","GSW","OKC","29:53",64,23,1,5,0.2,7,12,0.5833333333333334,0.5833333333333334,0,0,2,15,6,0,0,0.7142857142857143,0.7058823529411765,0.5657411764705882,0.6764705882352942,0.6764705882352942,0,0,0,0,0,30.136986301369863
"2017-03-21","GSW","DAL","29:45",60,17,4,5,0.8,3,9,0.3333333333333333,0.375,0,4,4,6,3,0.5,0.5,0.6666666666666666,0.6428571428571429,0.5677961538461539,0.6071428571428571,0.6071428571428571,0,0,0,0,0,21.212121212121215
"2017-03-24","GSW","SAC","33:14",70,27,4,7,0.5714285714285714,5,11,0.45454545454545453,0.45454545454545453,4,4,4,12,3,0.5,0.5,0.8,0.6111111111111112,0.4877194444444444,0.6388888888888888,0.675,0,0,0,0,0,28.048780487804876
"2017-03-26","GSW","MEM","36:19",69,21,3,6,0.5,5,12,0.4166666666666667,0.4166666666666667,0,2,4,12,3,0.3333333333333333,0.3333333333333333,0.8,0.6666666666666666,0.5010472222222222,0.5833333333333334,0.5833333333333334,0,0,0,0,0,31.081081081081077
"2017-03-28","GSW","HOU","33:26",73,32,8,11,0.7272727272727273,3,11,0.2727272727272727,0.2727272727272727,7,10,6,3,6,0.625,0.7142857142857143,0.3333333333333333,0.5,0.5610272727272727,0.5681818181818182,0.5714285714285714,2,1,0.09090909090909091,1,0.09090909090909091,38.55421686746988
"2017-03-29","GSW","SAS","35:08",69,29,5,12,0.4166666666666667,4,8,0.5,0.5,7,6,4,9,3,0.6,0.6,0.75,0.4,0.5592631578947368,0.55,0.6304347826086957,0,3,0.25,0,0,30.864197530864196
"2017-03-31","GSW","HOU","34:46",69,24,4,9,0.4444444444444444,4,9,0.4444444444444444,0.4444444444444444,4,0,8,9,3,0,0,0.75,0.5,0.4921055555555556,0.5555555555555556,0.5714285714285714,2,1,0.1111111111111111,0,0,25.581395348837205
"2017-04-02","GSW","WAS","35:34",80,42,6,8,0.75,9,14,0.6428571428571429,0.6428571428571429,3,4,8,21,6,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.6363636363636364,0.531625,0.8863636363636364,0.9130434782608695,0,1,0.125,0,0,26.96629213483146
"2017-04-04","GSW","MIN","29:53",64,19,4,10,0.4,3,8,0.375,0.375,2,2,6,0,9,0.25,0.25,0,0.4444444444444444,0.5065722222222222,0.4722222222222222,0.475,0,1,0.1,0,0,34.32835820895522
"2017-04-05","GSW","PHX","35:12",80,42,7,13,0.5384615384615384,8,12,0.6666666666666666,0.6666666666666666,4,6,8,12,12,0.42857142857142855,0.42857142857142855,0.5,0.48,0.532066,0.76,0.7241379310344828,0,0,0,0,0,34.831460674157306
"2017-04-10","GSW","UTA","29:57",59,28,3,8,0.375,6,8,0.75,0.75,4,4,2,12,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.505390625,0.75,0.7777777777777778,0,0,0,0,0,30.158730158730158
"2017-04-12","GSW","LAL","28:28",63,20,1,3,0.3333333333333333,5,14,0.35714285714285715,0.38461538461538464,3,2,0,12,3,1,1,0.8,0.8235294117647058,0.558728125,0.5,0.5263157894736842,0,0,0,0,0,33.78378378378378
"2015-10-27","GSW","NOP","35:37",74,40,9,14,0.6428571428571429,5,12,0.4166666666666667,0.4166666666666667,7,6,12,9,6,0.3333333333333333,0.3333333333333333,0.6,0.46153846153846156,0.523476,0.6346153846153846,0.6896551724137931,0,1,0.07142857142857142,0,0,34.44444444444444
"2015-10-30","GSW","HOU","27:24",57,25,5,6,0.8333333333333334,4,9,0.4444444444444444,0.4444444444444444,3,4,6,6,6,0.4,0.4,0.5,0.6,0.5600666666666666,0.7333333333333333,0.7352941176470589,0,0,0,0,0,26.562499999999996
"2015-10-31","GSW","NOP","35:38",77,53,9,13,0.6923076923076923,8,14,0.5714285714285714,0.5714285714285714,11,4,14,0,24,0.2222222222222222,0.2222222222222222,0,0.5185185185185185,0.49164074074074077,0.7777777777777778,0.828125,0,0,0,0,0,41.77215189873417
"2015-11-02","GSW","MEM","28:24",60,30,6,8,0.75,4,8,0.5,0.5,6,4,8,9,3,0.3333333333333333,0.3333333333333333,0.75,0.5,0.534925,0.75,0.8823529411764706,0,0,0,0,0,30.303030303030308
"2015-11-04","GSW","LAC","32:39",64,31,1,6,0.16666666666666666,7,11,0.6363636363636364,0.6363636363636364,8,2,0,12,9,1,1,0.5714285714285714,0.6470588235294118,0.5041029411764706,0.6764705882352942,0.7380952380952381,0,1,0.16666666666666666,0,0,29.577464788732396
"2015-11-06","GSW","DEN","34:39",77,34,4,6,0.6666666666666666,8,16,0.5,0.5333333333333333,2,2,6,24,0,0.25,0.25,1,0.7272727272727273,0.5603928571428571,0.7272727272727273,0.7391304347826086,0,0,0,0,0,31.03448275862069
"2015-11-07","GSW","SAC","39:08",83,24,6,8,0.75,2,10,0.2,0.2,6,2,10,6,0,0.16666666666666666,0.2,1,0.5555555555555556,0.5242916666666667,0.5,0.5714285714285714,2,0,0,0,0,27
"2015-11-09","GSW","DET","36:50",77,22,4,11,0.36363636363636365,3,7,0.42857142857142855,0.42857142857142855,5,0,8,6,3,0,0,0.6666666666666666,0.3888888888888889,0.48534166666666667,0.4722222222222222,0.5238095238095238,0,1,0.09090909090909091,0,0,27.173913043478258
"2015-11-11","GSW","MEM","34:30",71,28,6,11,0.5454545454545454,3,10,0.3,0.3,7,2,10,3,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.47619047619047616,0.5385225,0.5,0.5833333333333334,0,1,0.09090909090909091,0,0,33.75
"2015-11-12","GSW","MIN","37:42",80,46,7,12,0.5833333333333334,8,13,0.6153846153846154,0.6153846153846154,8,6,8,15,9,0.42857142857142855,0.42857142857142855,0.625,0.52,0.5081880000000001,0.76,0.8214285714285714,0,0,0,0,0,36.470588235294116
"2015-11-14","GSW","BKN","43:45",91,34,8,15,0.5333333333333333,5,16,0.3125,0.3125,3,8,8,15,0,0.5,0.5,1,0.5161290322580645,0.5046709677419355,0.5,0.53125,0,0,0,0,0,35.294117647058826
"2015-11-17","GSW","TOR","39:35",86,37,8,13,0.6153846153846154,5,10,0.5,0.5,6,2,14,9,6,0.125,0.125,0.6,0.43478260869565216,0.4907847826086957,0.6739130434782609,0.6851851851851852,0,1,0.07692307692307693,0,0,35.869565217391305
"2015-11-19","GSW","LAC","36:46",79,40,5,8,0.625,6,14,0.42857142857142855,0.42857142857142855,12,4,6,12,6,0.4,0.4,0.6666666666666666,0.6363636363636364,0.45571818181818186,0.6363636363636364,0.6896551724137931,0,1,0.125,0,0,39.534883720930225
"2015-11-20","GSW","CHI","36:05",73,27,6,9,0.6666666666666666,3,11,0.2727272727272727,0.2727272727272727,6,2,10,6,3,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.55,0.5345150000000001,0.525,0.5869565217391305,0,0,0,0,0,35.36585365853659
"2015-11-22","GSW","DEN","27:37",59,19,5,8,0.625,3,8,0.375,0.375,0,2,8,9,0,0.2,0.2,1,0.5,0.5638875,0.59375,0.59375,0,0,0,0,0,29.85074626865672
"2015-11-24","GSW","LAL","30:10",59,24,6,9,0.6666666666666666,4,12,0.3333333333333333,0.36363636363636365,0,2,10,9,3,0.16666666666666666,0.16666666666666666,0.75,0.5714285714285714,0.5455175,0.5714285714285714,0.5714285714285714,0,0,0,0,0,31.343283582089555
"2015-11-27","GSW","PHX","30:39",71,41,2,4,0.5,9,16,0.5625,0.6,10,2,2,15,12,0.5,0.5,0.5555555555555556,0.8,0.5616921052631579,0.775,0.82,0,0,0,0,0,37.03703703703704
"2015-11-28","GSW","SAC","29:48",62,19,1,1,1,3,6,0.5,0.5,8,2,0,6,3,1,1,0.6666666666666666,0.8571428571428571,0.57835,0.7857142857142857,0.8636363636363636,0,0,0,0,0,18.46153846153846
"2015-11-30","GSW","UTA","37:16",69,26,5,12,0.4166666666666667,4,8,0.5,0.5,4,4,6,6,6,0.4,0.4,0.5,0.4,0.5091924999999999,0.55,0.5909090909090909,0,0,0,0,0,29.629629629629626
"2015-12-02","GSW","CHA","30:49",64,40,6,7,0.8571428571428571,8,11,0.7272727272727273,0.7272727272727273,4,4,8,12,12,0.3333333333333333,0.3333333333333333,0.5,0.6111111111111112,0.5362750000000001,1,1.0526315789473684,0,0,0,0,0,33.802816901408455
"2015-12-05","GSW","TOR","37:51",73,44,5,9,0.5555555555555556,9,15,0.6,0.6,7,2,8,18,9,0.2,0.2,0.6666666666666666,0.625,0.5089229166666667,0.7708333333333334,0.7586206896551724,0,1,0.1111111111111111,0,0,37.80487804878049
"2015-12-06","GSW","BKN","32:14",68,28,6,8,0.75,5,9,0.5555555555555556,0.5555555555555556,1,6,6,9,6,0.5,0.5,0.6,0.5294117647058824,0.5214588235294118,0.7941176470588235,0.7777777777777778,0,0,0,0,0,29.333333333333332
"2015-12-08","GSW","IND","35:39",83,29,8,13,0.6153846153846154,3,10,0.3,0.3,4,4,12,9,0,0.25,0.25,1,0.43478260869565216,0.5269956521739131,0.5434782608695652,0.58,0,0,0,0,0,32.222222222222214
"2015-12-11","GSW","BOS","46:55",99,38,3,14,0.21428571428571427,6,13,0.46153846153846156,0.46153846153846156,14,2,4,12,6,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.48148148148148145,0.49641111111111114,0.4444444444444444,0.5588235294117647,0,3,0.21428571428571427,0,0,36.20689655172414
"2015-12-12","GSW","MIL","35:14",76,28,8,13,0.6153846153846154,2,9,0.2222222222222222,0.2222222222222222,6,6,10,3,3,0.375,0.375,0.5,0.4090909090909091,0.5378159090909091,0.5,0.56,0,1,0.07692307692307693,0,0,31.03448275862069
"2015-12-16","GSW","PHX","29:35",70,25,8,9,0.8888888888888888,2,5,0.4,0.4,3,14,2,0,6,0.875,0.875,0,0.35714285714285715,0.5353428571428571,0.7857142857142857,0.7352941176470589,0,0,0,0,0,25.33333333333333
"2015-12-18","GSW","MIL","39:20",85,26,5,8,0.625,2,6,0.3333333333333333,0.3333333333333333,10,4,6,6,0,0.4,0.4,1,0.42857142857142855,0.4652142857142857,0.5714285714285714,0.6842105263157895,0,2,0.25,0,0,26.041666666666668
"2010-10-27","GSW","HOU","39:04",84,25,6,10,0.6,3,6,0.5,0.5,4,6,6,3,6,0.5,0.5,0.3333333333333333,0.375,0.4642125,0.65625,0.6944444444444444,0,0,0,0,0,24.210526315789476
"2015-12-23","GSW","UTA","34:13",67,16,3,6,0.5,2,8,0.25,0.25,4,0,6,3,3,0,0,0.5,0.5714285714285714,0.5141571428571429,0.42857142857142855,0.5,0,1,0.16666666666666666,0,0,25
"2015-12-25","GSW","CLE","36:35",73,19,5,11,0.45454545454545453,1,4,0.25,0.3333333333333333,6,4,6,3,0,0.4,0.4,1,0.26666666666666666,0.5107071428571428,0.43333333333333335,0.5588235294117647,0,0,0,0,0,24.390243902439025
"2015-12-28","GSW","SAC","30:22",70,23,1,3,0.3333333333333333,6,13,0.46153846153846156,0.46153846153846156,3,0,2,6,12,0,0,0.3333333333333333,0.8125,0.528746875,0.625,0.6052631578947368,0,0,0,0,0,24.050632911392405
"2016-01-02","GSW","DEN","14:23",27,5,1,1,1,1,5,0.2,0.2,0,2,0,3,0,1,1,1,0.8333333333333334,0.6055416666666666,0.4166666666666667,0.4166666666666667,0,0,0,0,0,27.586206896551722
"2016-01-04","GSW","CHA","31:51",65,30,7,11,0.6363636363636364,5,10,0.5,0.5,1,6,8,9,6,0.42857142857142855,0.42857142857142855,0.6,0.47619047619047616,0.5119833333333333,0.6904761904761905,0.7142857142857143,0,0,0,0,0,33.8235294117647
"2016-01-05","GSW","LAL","26:08",56,17,2,5,0.4,4,8,0.5,0.5,1,4,0,6,6,1,1,0.5,0.6153846153846154,0.54175,0.6153846153846154,0.6071428571428571,0,0,0,0,0,26.22950819672131
"2016-01-08","GSW","POR","28:50",63,26,4,7,0.5714285714285714,4,11,0.36363636363636365,0.36363636363636365,6,4,4,6,6,0.5,0.5,0.5,0.6111111111111112,0.5786527777777777,0.5555555555555556,0.6190476190476191,0,2,0.2857142857142857,0,0,33.84615384615385
"2016-01-09","GSW","SAC","37:54",83,38,4,7,0.5714285714285714,8,14,0.5714285714285714,0.5714285714285714,6,4,4,12,12,0.5,0.5,0.5,0.6666666666666666,0.49162142857142854,0.7619047619047619,0.76,0,0,0,0,0,30.769230769230766
"2016-01-31","GSW","NYK","31:59",66,13,2,6,0.3333333333333333,3,11,0.2727272727272727,0.2727272727272727,0,2,2,3,6,0.5,0.5,0.3333333333333333,0.6470588235294118,0.5303470588235294,0.38235294117647056,0.38235294117647056,0,2,0.3333333333333333,0,0,28.98550724637681
"2016-01-11","GSW","MIA","37:34",79,31,7,16,0.4375,4,11,0.36363636363636365,0.4,5,10,4,6,6,0.7142857142857143,0.7142857142857143,0.5,0.4074074074074074,0.4910173076923077,0.48148148148148145,0.5166666666666667,0,2,0.125,0,0,34.48275862068966
"2016-01-13","GSW","DEN","39:49",81,38,8,13,0.6153846153846154,5,12,0.4166666666666667,0.4166666666666667,7,0,16,6,9,0,0,0.4,0.48,0.567798,0.62,0.6785714285714286,0,0,0,0,0,39.325842696629216
"2010-10-29","GSW","LAC","26:53",55,16,6,6,1,1,3,0.3333333333333333,0.3333333333333333,1,8,4,3,0,0.6666666666666666,0.6666666666666666,1,0.3333333333333333,0.4938388888888888,0.8333333333333334,0.7272727272727273,0,0,0,0,0,21.428571428571427
"2016-01-14","GSW","LAL","29:31",65,26,1,2,0.5,8,16,0.5,0.5333333333333333,0,2,0,9,15,1,1,0.375,0.8888888888888888,0.5629676470588235,0.7222222222222222,0.7222222222222222,0,0,0,0,0,29.577464788732396
"2016-01-16","GSW","DET","36:55",77,38,6,11,0.5454545454545454,7,15,0.4666666666666667,0.4666666666666667,5,2,10,12,9,0.16666666666666666,0.16666666666666666,0.5714285714285714,0.5769230769230769,0.5111384615384615,0.6346153846153846,0.6551724137931034,0,2,0.18181818181818182,0,0,34.831460674157306
"2016-01-18","GSW","CLE","28:03",54,35,5,6,0.8333333333333334,7,12,0.5833333333333334,0.5833333333333334,4,6,4,12,9,0.6,0.6,0.5714285714285714,0.6666666666666666,0.5929138888888889,0.8611111111111112,0.875,0,0,0,0,0,32.78688524590164
"2016-01-20","GSW","CHI","33:45",67,25,5,9,0.5555555555555556,3,9,0.3333333333333333,0.3333333333333333,6,4,6,9,0,0.4,0.5,1,0.5,0.5510361111111111,0.5277777777777778,0.625,2,1,0.1111111111111111,0,0,28.205128205128204
"2016-01-22","GSW","IND","36:49",78,39,3,4,0.75,8,15,0.5333333333333333,0.5,9,4,2,12,12,0.6666666666666666,0.6666666666666666,0.5,0.7894736842105263,0.5483527777777778,0.7894736842105263,0.8125,0,0,0,0,0,27.173913043478258
"2016-01-25","GSW","SAS","28:21",63,37,6,11,0.5454545454545454,6,9,0.6666666666666666,0.6666666666666666,7,4,8,12,6,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.45,0.5124175,0.75,0.8043478260869565,0,2,0.18181818181818182,0,0,33.333333333333336
"2016-01-27","GSW","DAL","31:48",65,14,1,4,0.25,3,7,0.42857142857142855,0.42857142857142855,3,0,2,6,3,0,0,0.6666666666666666,0.6363636363636364,0.4931227272727272,0.5,0.5384615384615384,0,0,0,0,0,17.391304347826086
"2016-01-30","GSW","PHI","34:12",79,23,4,8,0.5,5,11,0.45454545454545453,0.45454545454545453,0,6,2,12,3,0.75,0.75,0.8,0.5789473684210527,0.5392157894736842,0.6052631578947368,0.6052631578947368,0,1,0.125,0,0,30.337078651685392
"2016-02-03","GSW","WAS","35:41",87,51,8,13,0.6153846153846154,11,15,0.7333333333333333,0.7333333333333333,2,10,6,18,15,0.625,0.625,0.5454545454545454,0.5357142857142857,0.5472053571428571,0.875,0.85,0,1,0.07692307692307693,0,0,37.11340206185567
"2016-02-06","GSW","OKC","37:42",80,26,9,17,0.5294117647058824,1,9,0.1111111111111111,0.1111111111111111,5,4,14,3,0,0.2222222222222222,0.2222222222222222,1,0.34615384615384615,0.49238076923076923,0.40384615384615385,0.4642857142857143,0,1,0.058823529411764705,0,0,32.25806451612903
"2016-02-09","GSW","HOU","37:41",77,35,5,8,0.625,7,16,0.4375,0.4375,4,4,6,9,12,0.4,0.4,0.42857142857142855,0.6666666666666666,0.5155166666666667,0.6458333333333334,0.6730769230769231,0,0,0,0,0,29.670329670329668
"2016-02-10","GSW","PHX","30:06",67,26,4,7,0.5714285714285714,5,10,0.5,0.5,3,0,8,9,6,0,0,0.6,0.5882352941176471,0.5440205882352941,0.6764705882352942,0.6842105263157895,2,1,0.14285714285714285,0,0,28.37837837837838
"2016-02-19","GSW","POR","26:19",63,31,5,10,0.5,7,13,0.5384615384615384,0.5384615384615384,0,8,2,12,9,0.8,0.8,0.5714285714285714,0.5652173913043478,0.5425760869565217,0.6739130434782609,0.6739130434782609,0,0,0,0,0,37.68115942028986
"2016-02-20","GSW","LAC","35:30",76,23,2,7,0.2857142857142857,3,8,0.375,0.375,10,4,0,6,3,1,1,0.6666666666666666,0.5333333333333333,0.5182066666666667,0.43333333333333335,0.5476190476190477,0,1,0.14285714285714285,0,0,27.160493827160494
"2016-02-22","GSW","ATL","35:48",76,36,9,11,0.8181818181818182,5,11,0.45454545454545453,0.45454545454545453,3,10,8,6,9,0.5555555555555556,0.5555555555555556,0.4,0.5,0.5706704545454545,0.75,0.75,0,1,0.09090909090909091,0,0,30.864197530864196
"2010-11-05","GSW","UTA","32:59",65,20,6,13,0.46153846153846156,1,4,0.25,0.25,5,2,10,3,0,0.16666666666666666,0.16666666666666666,1,0.23529411764705882,0.4679235294117647,0.4411764705882353,0.5263157894736842,0,0,0,0,0,27.272727272727273
"2016-02-24","GSW","MIA","35:35",78,42,8,17,0.47058823529411764,6,12,0.5,0.45454545454545453,8,6,10,3,15,0.375,0.375,0.16666666666666666,0.41379310344827586,0.5019357142857143,0.5862068965517241,0.6363636363636364,0,1,0.058823529411764705,0,0,43.956043956043956
"2016-02-25","GSW","ORL","34:02",79,51,10,12,0.8333333333333334,10,15,0.6666666666666666,0.6428571428571429,1,12,8,18,12,0.6,0.6,0.6,0.5555555555555556,0.5269211538461538,0.9259259259259259,0.9444444444444444,0,0,0,0,0,37.647058823529406
"2016-02-27","GSW","OKC","37:42",82,46,2,8,0.25,12,16,0.75,0.75,6,0,4,9,27,0,0,0.25,0.6666666666666666,0.4892739130434782,0.8333333333333334,0.8214285714285714,0,2,0.25,0,0,36.04651162790697
